gen,nevals,time,min,avg
681,213,365.2492,22480.0,22536.9
682,209,365.7561,22466.0,22525.952
683,220,366.2979,22465.0,22511.648
684,213,366.8117,22460.0,22501.62
685,214,367.3191,22450.0,22492.22
686,212,367.8209,22443.0,22480.888
687,215,368.3844,22438.0,22470.396
688,219,368.9238,22407.0,22461.896
689,215,369.4636,22407.0,22452.152
690,216,369.9917,22409.0,22442.604
691,208,370.4894,22386.0,22433.98
692,214,371.0087,22386.0,22427.596
693,216,371.5568,22367.0,22418.72
694,213,372.1045,22351.0,22408.024
695,216,372.6599,22347.0,22399.852
696,210,373.1744,22332.0,22390.352
697,211,373.7757,22332.0,22380.468
698,212,374.3116,22324.0,22368.464
699,210,374.8416,22318.0,22356.772
700,209,375.3713,22288.0,22346.084
701,218,376.1602,22278.0,22335.876
702,218,376.7057,22279.0,22325.348
703,212,377.2204,22261.0,22316.548
704,217,377.7629,22257.0,22307.792
705,209,378.2483,22234.0,22292.432
706,218,378.7957,22232.0,22277.744
707,213,379.3073,22216.0,22266.148
708,211,379.8052,22189.0,22252.264
709,210,380.2975,22174.0,22240.02
710,217,380.8344,22155.0,22224.12
711,214,381.3665,22133.0,22208.86
712,215,381.9025,22115.0,22190.324
713,218,382.432,22099.0,22170.84
714,215,382.9809,22079.0,22154.94
715,214,383.5198,22057.0,22140.416
716,205,384.0394,22054.0,22123.212
717,212,384.5775,22048.0,22107.232
718,218,385.1297,22041.0,22092.228
719,211,385.6694,22030.0,22077.78
720,215,386.2219,22018.0,22067.928
721,212,386.754,22003.0,22055.628
722,214,387.2767,21991.0,22045.38
723,221,387.8136,21985.0,22031.3
724,217,388.3416,21979.0,22020.448
725,214,388.859,21964.0,22007.668
726,216,389.3833,21961.0,21996.776
727,216,389.9097,21948.0,21987.144
728,218,390.4546,21935.0,21977.576
729,215,390.9759,21931.0,21966.204
730,217,391.5297,21911.0,21956.708
731,218,392.1095,21902.0,21946.572
732,218,392.6529,21896.0,21935.412
733,202,393.1452,21881.0,21924.956
734,213,393.6517,21870.0,21914.348
