gen,nevals,time,min,avg
644,210,34.5438,21311.0,21403.588
645,209,34.5953,21311.0,21383.368
646,209,34.6448,21292.0,21362.816
647,209,34.7025,21270.0,21343.928
648,218,34.7595,21241.0,21324.036
649,212,34.8108,21218.0,21305.212
650,211,34.8591,21190.0,21284.76
651,213,34.9072,21190.0,21264.172
652,216,34.9547,21161.0,21246.872
653,218,35.004,21134.0,21227.016
654,211,35.0583,21130.0,21204.92
655,214,35.1057,21128.0,21188.456
656,208,35.1529,21107.0,21170.656
657,214,35.2008,21091.0,21155.224
658,217,35.2514,21081.0,21136.316
659,213,35.3006,21060.0,21123.18
660,209,35.3487,21058.0,21109.848
661,214,35.3973,21045.0,21095.26
662,219,35.4458,21030.0,21081.8
663,214,35.495,21014.0,21068.048
664,212,35.5438,21008.0,21057.084
665,211,35.5908,20988.0,21043.472
666,214,35.6389,20963.0,21032.548
667,213,35.6911,20939.0,21018.712
668,212,35.7424,20936.0,21000.208
669,214,35.7912,20922.0,20984.356
670,216,35.8424,20909.0,20969.312
671,216,35.8913,20891.0,20951.756
672,214,35.9428,20836.0,20938.408
673,217,35.991,20836.0,20922.592
674,210,36.0393,20836.0,20906.616
675,203,36.0882,20762.0,20888.408
676,204,36.1365,20762.0,20868.748
677,220,36.1867,20762.0,20846.076
678,222,36.2371,20747.0,20826.556
679,218,36.2867,20727.0,20803.804
680,212,36.3359,20727.0,20787.824
681,217,36.3859,20704.0,20774.764
682,212,36.4326,20694.0,20759.596
683,216,36.4797,20676.0,20745.632
684,211,36.5283,20662.0,20730.444
685,215,36.5769,20644.0,20716.052
686,211,36.6255,20644.0,20701.224
687,214,36.6757,20607.0,20684.524
688,217,36.7255,20596.0,20667.556
689,212,36.7716,20576.0,20650.148
690,212,36.8208,20562.0,20633.452
691,211,36.8691,20550.0,20615.032
692,218,36.9169,20522.0,20602.0
693,212,36.9667,20509.0,20581.384
694,218,37.0186,20486.0,20565.588
695,212,37.0661,20455.0,20549.48
696,213,37.1138,20440.0,20533.948
697,219,37.1646,20441.0,20513.02
698,215,37.2134,20428.0,20493.844
699,216,37.2625,20391.0,20478.348
700,204,37.3086,20391.0,20461.268
701,206,37.5764,20373.0,20445.936
702,219,37.6249,20364.0,20429.088
703,208,37.6712,20360.0,20412.588
704,211,37.7185,20329.0,20396.528
705,215,37.7672,20321.0,20383.224
706,218,37.8178,20283.0,20367.348
707,205,37.8662,20283.0,20351.864
708,213,37.9161,20274.0,20337.108
709,213,37.9699,20256.0,20322.86
710,221,38.0188,20247.0,20309.556
711,215,38.0694,20240.0,20293.344
712,215,38.1225,20215.0,20280.608
713,210,38.1761,20192.0,20266.364
714,210,38.2236,20178.0,20250.208
715,208,38.2701,20150.0,20234.72
716,217,38.3189,20150.0,20216.128
717,213,38.3673,20117.0,20199.164
718,212,38.4152,20110.0,20182.6
719,210,38.4631,20077.0,20163.736
720,215,38.5124,20077.0,20146.444
721,213,38.5605,20052.0,20133.232
722,218,38.6078,20052.0,20119.252
723,203,38.6579,20052.0,20105.04
724,215,38.7085,20034.0,20088.54
725,215,38.759,20005.0,20074.68
726,221,38.809,19994.0,20061.036
727,209,38.8565,19977.0,20045.812
728,217,38.9043,19972.0,20033.344
729,215,38.9563,19947.0,20019.236
730,212,39.0041,19933.0,20001.872
